onset	duration	trial_type	phase	probe	line_pct	response	RT	RTHold	catch	missed	problem_trial
15.001267439	3.0	Pos	encoding	11	0.11	0.1960352422907489	2.7452668199985055	0.6817925719988125	0	0	0
19.01539104	3.0	Pos	marking	11	0.11	0.1960352422907489	2.7452668199985055	0.6817925719988125	0	0	0
28.002156597	3.0	Pos	encoding	57	0.57	0.0	NaN	1.026292440999896	0	0	0
32.51560082	3.0	Pos	marking	57	0.57	0.0	NaN	1.026292440999896	1	0	0
39.002816554	3.0	Pos	encoding	90	0.9	0.0	NaN	0.44130165099886653	0	0	0
44.016045862	3.0	Pos	marking	90	0.9	0.0	NaN	0.44130165099886653	1	0	0
51.001127665	3.0	Pos	encoding	98	0.98	0.0	NaN	1.0149981140002637	0	1	0
54.016498325	3.0	Pos	marking	98	0.98	0.0	NaN	1.0149981140002637	0	1	0
63.501552318	3.0	Pos	encoding	7	0.07	0.09030837004405286	2.0246800929999154	0.630932471000051	0	0	0
67.016809149	3.0	Pos	marking	7	0.07	0.09030837004405286	2.0246800929999154	0.630932471000051	0	0	0
74.501008992	3.0	Pos	encoding	33	0.33	0.0	NaN	0.651006886999312	0	0	0
80.500362827	3.0	Pos	marking	33	0.33	0.0	NaN	0.651006886999312	1	0	0
87.501231454	3.0	Pos	encoding	28	0.28	0.0	NaN	0.832136504999653	0	1	0
91.500722102	3.0	Pos	marking	28	0.28	0.0	NaN	0.832136504999653	0	1	0
98.001470978	3.0	Pos	encoding	21	0.21	0.22246696035242292	2.012198994998471	0.5624893019994488	0	0	0
102.500889469	3.0	Pos	marking	21	0.21	0.22246696035242292	2.012198994998471	0.5624893019994488	0	0	0
112.501055645	3.0	Pos	encoding	3	0.03	0.037444933920704845	2.128906044999894	0.5531542469998385	0	0	0
116.001286187	3.0	Pos	marking	3	0.03	0.037444933920704845	2.128906044999894	0.5531542469998385	0	0	0
124.501595147	3.0	Pos	encoding	85	0.85	0.7709251101321586	2.026066462000017	0.4979515340000944	0	0	0
129.00178362	3.0	Pos	marking	85	0.85	0.7709251101321586	2.026066462000017	0.4979515340000944	0	0	0
135.501295795	3.0	Pos	encoding	74	0.74	0.6916299559471366	1.9255999670003803	0.37041117300032056	0	0	0
142.002125011	3.0	Pos	marking	74	0.74	0.6916299559471366	1.9255999670003803	0.37041117300032056	0	0	0
149.003074047	3.0	Pos	encoding	45	0.45	0.44052863436123346	2.2105250639997394	0.45380648799982737	0	0	0
153.002218851	3.0	Pos	marking	45	0.45	0.44052863436123346	2.2105250639997394	0.45380648799982737	0	0	0
160.501513496	3.0	Pos	encoding	36	0.36	0.0	NaN	0.48801716699927056	0	0	0
166.002610703	3.0	Pos	marking	36	0.36	0.0	NaN	0.48801716699927056	1	0	0
173.502125825	3.0	Pos	encoding	65	0.65	0.6189427312775331	2.060937140000533	0.575424426000609	0	0	0
176.502864669	3.0	Pos	marking	65	0.65	0.6189427312775331	2.060937140000533	0.575424426000609	0	0	0
182.501902558	3.0	Pos	encoding	60	0.6	0.5859030837004405	1.9425361220000923	0.4095580510002037	0	0	0
189.503315499	3.0	Pos	marking	60	0.6	0.5859030837004405	1.9425361220000923	0.4095580510002037	0	0	0
197.503687408	3.0	Pos	encoding	77	0.77	0.0	NaN	0.7428651230002288	0	1	0
201.003443926	3.0	Pos	marking	77	0.77	0.0	NaN	0.7428651230002288	0	1	0
204.0	6.0	break	break	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
214.002307472	3.0	Neg	encoding	80	0.9	0.8370044052863436	2.7422297239991167	0.8871879059988714	0	0	0
217.004051376	3.0	Neg	marking	80	0.9	0.8370044052863436	2.7422297239991167	0.8871879059988714	0	0	0
226.502473267	3.0	Neg	encoding	96	0.98	0.9493392070484582	1.9622451229988656	0.47660649299905344	0	0	0
230.004081214	3.0	Neg	marking	96	0.98	0.9493392070484582	1.9622451229988656	0.47660649299905344	0	0	0
238.003238235	3.0	Neg	encoding	54	0.77	0.7312775330396476	1.7256709869998303	0.41083749999961583	0	0	0
245.004751041	3.0	Neg	marking	54	0.77	0.7312775330396476	1.7256709869998303	0.41083749999961583	0	0	0
251.001987795	3.0	Neg	encoding	-34	0.33	0.36123348017621143	1.7265241629993398	0.34511891299916897	0	0	0
256.504949579	3.0	Neg	marking	-34	0.33	0.36123348017621143	1.7265241629993398	0.34511891299916897	0	0	0
264.003138588	3.0	Neg	encoding	20	0.6	0.5859030837004405	2.125691370001732	0.6552063040016947	0	0	0
267.505401631	3.0	Neg	marking	20	0.6	0.5859030837004405	2.125691370001732	0.6552063040016947	0	0	0
274.502900165	3.0	Neg	encoding	70	0.85	0.0	NaN	0.34082978299920796	0	0	0
281.005568452	3.0	Neg	marking	70	0.85	0.0	NaN	0.34082978299920796	1	0	0
290.001406925	3.0	Neg	encoding	14	0.57	0.5991189427312775	2.6094300919994566	0.6959541849992092	0	0	0
294.005892578	3.0	Neg	marking	14	0.57	0.5991189427312775	2.6094300919994566	0.6959541849992092	0	0	0
301.503442244	3.0	Neg	encoding	-10	0.45	0.0	NaN	0.8527136899992911	0	0	0
306.006154634	3.0	Neg	marking	-10	0.45	0.0	NaN	0.8527136899992911	1	0	0
312.503905756	3.0	Neg	encoding	-78	0.11	0.1828193832599119	2.7782123960005265	0.7601914920014679	0	0	0
316.506383029	3.0	Neg	marking	-78	0.11	0.1828193832599119	2.7782123960005265	0.7601914920014679	0	0	0
323.001883666	3.0	Neg	encoding	-58	0.21	0.0	NaN	0.9536263319987484	0	1	0
326.006884487	3.0	Neg	marking	-58	0.21	0.0	NaN	0.9536263319987484	0	1	0
333.50134045	3.0	Neg	encoding	-28	0.36	0.34801762114537443	1.6776865669999097	0.4592343730000721	0	0	0
337.507093907	3.0	Neg	marking	-28	0.36	0.34801762114537443	1.6776865669999097	0.4592343730000721	0	0	0
343.502065998	3.0	Neg	encoding	-86	0.07	0.11674008810572688	2.294566066000698	0.4765946370007441	0	0	0
348.528340354	3.0	Neg	marking	-86	0.07	0.11674008810572688	2.294566066000698	0.4765946370007441	0	0	0
355.004104284	3.0	Neg	encoding	-44	0.28	0.0	NaN	0.4548522069999308	0	0	0
359.513892092	3.0	Neg	marking	-44	0.28	0.0	NaN	0.4548522069999308	1	0	0
366.502185855	3.0	Neg	encoding	-94	0.03	0.0	NaN	0.5157552339987888	0	0	0
