onset	duration	trial_type	phase	probe	line_pct	response	RT	RTHold	catch	missed	problem_trial
16.002552264	3.0	Neg	encoding	14	0.57	0.42070484581497797	2.4539470509998864	0.4877750739997282	0	1	0
23.002957906	3.0	Neg	marking	14	0.57	0.42070484581497797	2.4539470509998864	0.4877750739997282	0	1	0
33.001873827	3.0	Neg	encoding	48	0.74	0.698237885462555	2.7785681229997863	0.5102417469997818	0	0	0
38.003328469	3.0	Neg	marking	48	0.74	0.698237885462555	2.7785681229997863	0.5102417469997818	0	0	0
45.501903045	3.0	Neg	encoding	30	0.65	0.6189427312775331	2.228896104999876	0.3383319260001372	0	0	0
51.003530221	3.0	Neg	marking	30	0.65	0.6189427312775331	2.228896104999876	0.3383319260001372	0	0	0
57.002423989	3.0	Neg	encoding	96	0.98	0.9427312775330396	2.2621633449998626	0.36472690099981264	0	0	0
60.503923951	3.0	Neg	marking	96	0.98	0.9427312775330396	2.2621633449998626	0.36472690099981264	0	0	0
67.001742159	3.0	Neg	encoding	70	0.85	0.0	NaN	0.3878517960001773	0	0	0
70.504011969	3.0	Neg	marking	70	0.85	0.0	NaN	0.3878517960001773	1	0	0
76.501380443	3.0	Neg	encoding	-28	0.36	0.6123348017621145	2.57889219900062	0.5206176070005313	0	1	0
80.504292114	3.0	Neg	marking	-28	0.36	0.6123348017621145	2.57889219900062	0.5206176070005313	0	1	0
89.501911708	3.0	Neg	encoding	-86	0.07	0.0	NaN	0.39555354900039674	0	0	0
93.505000961	3.0	Neg	marking	-86	0.07	0.0	NaN	0.39555354900039674	1	0	0
100.502449376	3.0	Neg	encoding	-34	0.33	0.381057268722467	2.3788818510001875	0.4488135219999094	0	0	0
104.505095265	3.0	Neg	marking	-34	0.33	0.381057268722467	2.3788818510001875	0.4488135219999094	0	0	0
111.001660397	3.0	Neg	encoding	-44	0.28	0.28193832599118945	2.9420228400003907	0.3991344140004003	0	0	0
114.505188384	3.0	Neg	marking	-44	0.28	0.28193832599118945	2.9420228400003907	0.3991344140004003	1	0	0
122.001837214	3.0	Neg	encoding	80	0.9	0.8700440528634361	2.5958928979998745	0.3924531399998159	0	0	0
128.505614268	3.0	Neg	marking	80	0.9	0.8700440528634361	2.5958928979998745	0.3924531399998159	0	0	0
136.001343939	3.0	Neg	encoding	-58	0.21	0.31497797356828194	2.012503736000326	0.46413771500010625	0	1	0
140.506007089	3.0	Neg	marking	-58	0.21	0.31497797356828194	2.012503736000326	0.46413771500010625	0	1	0
147.001169206	3.0	Neg	encoding	-78	0.11	0.1299559471365639	2.612398930999916	0.37063573799969163	0	0	0
