onset	duration	trial_type	phase	probe	line_pct	response	RT	RTHold	catch	missed	problem_trial
17.502174792	3.0	Word	encoding	so	0.57	0.0	NaN	0.7767741840016242	0	0	0
21.512050421	3.0	Word	marking	so	0.57	0.0	NaN	0.7767741840016242	1	0	0
29.001952765	3.0	Word	encoding	it	0.65	0.6387665198237885	2.262649627000428	0.38691060800010746	0	0	0
33.512264991	3.0	Word	marking	it	0.65	0.6387665198237885	2.262649627000428	0.38691060800010746	0	0	0
40.002985146	3.0	Word	encoding	my	0.45	0.0	NaN	0.4491496709997591	0	0	0
43.512512064	3.0	Word	marking	my	0.45	0.0	NaN	0.4491496709997591	1	0	0
50.501454662	3.0	Word	encoding	is	0.33	0.32158590308370044	2.3430039750001015	0.4042184640002233	0	0	0
54.012929855	3.0	Word	marking	is	0.33	0.32158590308370044	2.3430039750001015	0.4042184640002233	0	0	0
61.003516773	3.0	Word	encoding	be	0.28	0.2753303964757709	2.5962387939998735	0.6361594979989604	0	0	0
66.513126888	3.0	Word	marking	be	0.28	0.2753303964757709	2.5962387939998735	0.6361594979989604	0	0	0
73.001289401	3.0	Word	encoding	do	0.6	0.6057268722466961	1.979047820001142	0.4736243719999038	0	0	0
78.013419935	3.0	Word	marking	do	0.6	0.6057268722466961	1.979047820001142	0.4736243719999038	0	0	0
85.002134758	3.0	Word	encoding	he	0.9	0.0	NaN	0.4623840750009549	0	0	0
89.013821844	3.0	Word	marking	he	0.9	0.0	NaN	0.4623840750009549	1	0	0
99.001115412	3.0	Word	encoding	me	0.11	0.0	NaN	0.7224864859999798	0	0	0
103.51392271	3.0	Word	marking	me	0.11	0.0	NaN	0.7224864859999798	1	0	0
111.001741314	3.0	Word	encoding	or	0.03	0.024229074889867842	2.462272329999905	0.4544816659999924	0	0	0
114.514393074	3.0	Word	marking	or	0.03	0.024229074889867842	2.462272329999905	0.4544816659999924	0	0	0
122.502749602	3.0	Word	encoding	by	0.36	0.36123348017621143	2.1762679719995504	0.40426396099974227	0	0	0
128.514911391	3.0	Word	marking	by	0.36	0.36123348017621143	2.1762679719995504	0.40426396099974227	0	0	0
136.002785218	3.0	Word	encoding	of	0.77	0.7709251101321586	2.3428295929988963	0.469254841998918	0	0	0
140.015221887	3.0	Word	marking	of	0.77	0.7709251101321586	2.3428295929988963	0.469254841998918	0	0	0
146.002758191	3.0	Word	encoding	we	0.85	0.8568281938325991	2.479392529001416	0.45712109000123746	0	0	0
150.515280521	3.0	Word	marking	we	0.85	0.8568281938325991	2.479392529001416	0.45712109000123746	0	0	0
157.001713815	3.0	Word	encoding	as	0.21	0.2092511013215859	2.62617203300033	0.423299625999789	0	0	0
164.015832321	3.0	Word	marking	as	0.21	0.2092511013215859	2.62617203300033	0.423299625999789	0	0	0
173.001364047	3.0	Word	encoding	if	0.98	0.9823788546255506	2.859300386000541	0.6840004490004503	0	0	0
176.016141029	3.0	Word	marking	if	0.98	0.9823788546255506	2.859300386000541	0.6840004490004503	0	0	0
185.501158215	3.0	Word	encoding	am	0.74	0.7444933920704846	2.1454645460016764	0.4705147790009505	0	0	0
192.016367169	3.0	Word	marking	am	0.74	0.7444933920704846	2.1454645460016764	0.4705147790009505	0	0	0
198.002709652	3.0	Word	encoding	ox	0.07	0.07709251101321586	2.875915177999559	1.0454244389984524	0	0	0
201.016811465	3.0	Word	marking	ox	0.07	0.07709251101321586	2.875915177999559	1.0454244389984524	0	0	0
204.0	6.0	break	break	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
214.501781586	3.0	Pos	encoding	90	0.9	0.8502202643171806	2.275807950998569	0.6306442219993187	0	0	0
217.500477459	3.0	Pos	marking	90	0.9	0.8502202643171806	2.275807950998569	0.6306442219993187	0	0	0
224.501461708	3.0	Pos	encoding	98	0.98	0.9823788546255506	2.1254217059995426	0.44408821900105977	0	0	0
229.000838781	3.0	Pos	marking	98	0.98	0.9823788546255506	2.1254217059995426	0.44408821900105977	0	0	0
235.50258421	3.0	Pos	encoding	74	0.74	0.7312775330396476	2.67638385400096	0.45448352499988687	0	0	0
239.500953724	3.0	Pos	marking	74	0.74	0.7312775330396476	2.67638385400096	0.45448352499988687	0	0	0
247.001882969	3.0	Pos	encoding	28	0.28	0.28854625550660795	2.3283433579999837	0.4947673630013014	0	0	0
251.00131342	3.0	Pos	marking	28	0.28	0.28854625550660795	2.3283433579999837	0.4947673630013014	0	0	0
259.002674262	3.0	Pos	encoding	60	0.6	0.0	NaN	0.8831609889984975	0	0	0
262.501769224	3.0	Pos	marking	60	0.6	0.0	NaN	0.8831609889984975	1	0	0
272.503352199	3.0	Pos	encoding	21	0.21	0.2290748898678414	2.812907843001085	0.42722413500086986	0	0	0
279.50204728	3.0	Pos	marking	21	0.21	0.2290748898678414	2.812907843001085	0.42722413500086986	0	0	0
287.0022614	3.0	Pos	encoding	11	0.11	0.0	NaN	0.4095240669994382	0	0	0
293.00245514	3.0	Pos	marking	11	0.11	0.0	NaN	0.4095240669994382	1	0	0
300.002471027	3.0	Pos	encoding	7	0.07	0.06387665198237885	2.1758227499994973	0.2970341649997863	0	0	0
306.502883662	3.0	Pos	marking	7	0.07	0.06387665198237885	2.1758227499994973	0.2970341649997863	0	0	0
313.001095852	3.0	Pos	encoding	57	0.57	0.539647577092511	2.5927362580005138	0.5717826830004924	0	0	0
316.503187181	3.0	Pos	marking	57	0.57	0.539647577092511	2.5927362580005138	0.5717826830004924	0	0	0
323.501920293	3.0	Pos	encoding	77	0.77	0.7312775330396476	2.292693790001067	0.529931557000964	0	0	0
328.50335224	3.0	Pos	marking	77	0.77	0.7312775330396476	2.292693790001067	0.529931557000964	0	0	0
335.003026713	3.0	Pos	encoding	3	0.03	0.01762114537444934	2.111913098000514	0.4542581509995216	0	0	0
339.503596693	3.0	Pos	marking	3	0.03	0.01762114537444934	2.111913098000514	0.4542581509995216	0	0	0
345.501909304	3.0	Pos	encoding	36	0.36	0.36123348017621143	2.6949995089998993	0.4781523350011412	0	0	0
349.503731236	3.0	Pos	marking	36	0.36	0.36123348017621143	2.6949995089998993	0.4781523350011412	0	0	0
355.503400073	3.0	Pos	encoding	45	0.45	0.0	NaN	0.4497102530003758	0	0	0
360.004319232	3.0	Pos	marking	45	0.45	0.0	NaN	0.4497102530003758	1	0	0
369.501438883	3.0	Pos	encoding	33	0.33	0.0	NaN	0.8374615310003719	0	1	0
372.504658313	3.0	Pos	marking	33	0.33	0.0	NaN	0.8374615310003719	0	1	0
381.001758593	3.0	Pos	encoding	85	0.85	0.0	NaN	0.4825454820002051	0	0	0
384.504947596	3.0	Pos	marking	85	0.85	0.0	NaN	0.4825454820002051	1	0	0
393.501966917	3.0	Pos	encoding	65	0.65	0.5991189427312775	1.6591853669997363	0.33047912099937093	0	0	0
399.005337397	3.0	Pos	marking	65	0.65	0.5991189427312775	1.6591853669997363	0.33047912099937093	0	0	0
402.0	6.0	break	break	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
411.501505025	3.0	Neg	encoding	54	0.77	0.0	NaN	0.34196477200021036	0	0	0
418.005834008	3.0	Neg	marking	54	0.77	0.0	NaN	0.34196477200021036	1	0	0
425.502762682	3.0	Neg	encoding	-28	0.36	0.0	NaN	0.7909546999999293	0	0	0
429.006123668	3.0	Neg	marking	-28	0.36	0.0	NaN	0.7909546999999293	1	0	0
436.501692514	3.0	Neg	encoding	-44	0.28	0.30837004405286345	2.9258608510008344	0.41843088200039347	0	0	0
442.506508136	3.0	Neg	marking	-44	0.28	0.30837004405286345	2.9258608510008344	0.41843088200039347	0	0	0
449.003159054	3.0	Neg	encoding	20	0.6	0.6057268722466961	1.8090309569997771	0.6978399910003645	0	0	0
452.506585445	3.0	Neg	marking	20	0.6	0.6057268722466961	1.8090309569997771	0.6978399910003645	0	0	0
458.501217506	3.0	Neg	encoding	96	0.98	0.9889867841409692	2.376153319999503	0.42212267800096015	0	0	0
465.507026051	3.0	Neg	marking	96	0.98	0.9889867841409692	2.376153319999503	0.42212267800096015	0	0	0
475.502901567	3.0	Neg	encoding	70	0.85	0.7709251101321586	2.488158841999393	0.5362595809983759	0	0	0
480.007398036	3.0	Neg	marking	70	0.85	0.7709251101321586	2.488158841999393	0.5362595809983759	0	0	0
487.002271238	3.0	Neg	encoding	30	0.65	0.0	NaN	0.6371312319988647	0	0	0
491.507724289	3.0	Neg	marking	30	0.65	0.0	NaN	0.6371312319988647	1	0	0
498.003613075	3.0	Neg	encoding	14	0.57	0.566079295154185	2.771273595000821	0.5441397070007952	0	0	0
502.00803994	3.0	Neg	marking	14	0.57	0.566079295154185	2.771273595000821	0.5441397070007952	0	0	0
511.501687889	3.0	Neg	encoding	48	0.74	0.737885462555066	2.7089760470007604	0.7505005470011383	0	0	0
515.008397854	3.0	Neg	marking	48	0.74	0.737885462555066	2.7089760470007604	0.7505005470011383	0	0	0
523.502383281	3.0	Neg	encoding	-78	0.11	0.2422907488986784	2.52572441600023	0.6774375770000916	0	1	0
527.50866102	3.0	Neg	marking	-78	0.11	0.2422907488986784	2.52572441600023	0.6774375770000916	0	1	0
535.003255695	3.0	Neg	encoding	-94	0.03	0.05726872246696035	2.27565550700092	0.4678835810009332	0	0	0
540.509044713	3.0	Neg	marking	-94	0.03	0.05726872246696035	2.27565550700092	0.4678835810009332	0	0	0
547.502160184	3.0	Neg	encoding	-86	0.07	0.0	NaN	0.993575044998579	0	0	0
550.509289523	3.0	Neg	marking	-86	0.07	0.0	NaN	0.993575044998579	1	0	0
556.50229275	3.0	Neg	encoding	-58	0.21	0.28854625550660795	2.4422889229990687	0.6303701669985458	0	0	0
560.509589901	3.0	Neg	marking	-58	0.21	0.28854625550660795	2.4422889229990687	0.6303701669985458	0	0	0
569.501730486	3.0	Neg	encoding	80	0.9	0.8436123348017621	2.287909791000857	0.37862300599954324	0	0	0
