onset	duration	trial_type	phase	probe	line_pct	response	RT	RTHold	catch	missed	problem_trial
16.502288048	3.0	Pos	encoding	21	0.21	0.0	NaN	0.6831686559999071	0	0	0
20.508212499	3.0	Pos	marking	21	0.21	0.0	NaN	0.6831686559999071	1	0	0
27.001814911	3.0	Pos	encoding	77	0.77	0.0	NaN	0.6599296289996346	0	0	0
32.50848873	3.0	Pos	marking	77	0.77	0.0	NaN	0.6599296289996346	1	0	0
38.502245982	3.0	Pos	encoding	60	0.6	0.6189427312775331	1.8926501030000509	0.47211897000033787	0	0	0
44.50902575	3.0	Pos	marking	60	0.6	0.6189427312775331	1.8926501030000509	0.47211897000033787	0	0	0
51.500916301	3.0	Pos	encoding	28	0.28	0.31497797356828194	1.9426408119998086	0.40899675599939656	0	0	0
56.009206129	3.0	Pos	marking	28	0.28	0.31497797356828194	1.9426408119998086	0.40899675599939656	0	0	0
66.001652709	3.0	Pos	encoding	45	0.45	0.0	NaN	1.0084365470002012	0	0	0
69.009564783	3.0	Pos	marking	45	0.45	0.0	NaN	1.0084365470002012	1	0	0
75.501755846	3.0	Pos	encoding	85	0.85	0.8370044052863436	2.3262413249995006	0.7031543879993478	0	0	0
79.509877117	3.0	Pos	marking	85	0.85	0.8370044052863436	2.3262413249995006	0.7031543879993478	0	0	0
85.502070152	3.0	Pos	encoding	7	0.07	0.05066079295154185	2.2426810040005876	0.6097277500002747	0	0	0
89.51020008	3.0	Pos	marking	7	0.07	0.05066079295154185	2.2426810040005876	0.6097277500002747	0	0	0
96.502146956	3.0	Pos	encoding	98	0.98	0.9955947136563876	2.226129106999906	0.5178396289993543	0	0	0
100.01032865	3.0	Pos	marking	98	0.98	0.9955947136563876	2.226129106999906	0.5178396289993543	0	0	0
107.002389752	3.0	Pos	encoding	36	0.36	0.34140969162995594	2.5111145490000126	0.6601854199998343	0	0	0
110.01061181	3.0	Pos	marking	36	0.36	0.34140969162995594	2.5111145490000126	0.6601854199998343	0	0	0
117.501092704	3.0	Pos	encoding	11	0.11	0.04405286343612335	2.111895445999835	0.4953174050006055	0	0	0
124.01098633	3.0	Pos	marking	11	0.11	0.04405286343612335	2.111895445999835	0.4953174050006055	0	0	0
132.001079166	3.0	Pos	encoding	90	0.9	0.0	NaN	0.6148671340006331	0	0	0
135.511100091	3.0	Pos	marking	90	0.9	0.0	NaN	0.6148671340006331	1	0	0
144.501047048	3.0	Pos	encoding	33	0.33	0.394273127753304	2.3457543029999215	0.43603108299976157	0	0	0
151.511676889	3.0	Pos	marking	33	0.33	0.394273127753304	2.3457543029999215	0.43603108299976157	0	0	0
160.00102747	3.0	Pos	encoding	65	0.65	0.6189427312775331	1.9259489210007814	0.6347468490002939	0	0	0
164.512205259	3.0	Pos	marking	65	0.65	0.6189427312775331	1.9259489210007814	0.6347468490002939	0	0	0
171.001524595	3.0	Pos	encoding	74	0.74	0.76431718061674	2.309603354000501	0.5696621489996687	0	0	0
175.512518796	3.0	Pos	marking	74	0.74	0.76431718061674	2.309603354000501	0.5696621489996687	0	0	0
183.002338969	3.0	Pos	encoding	3	0.03	0.0	1.6929452330005006	0.591254554000443	0	0	0
186.512808752	3.0	Pos	marking	3	0.03	0.0	1.6929452330005006	0.591254554000443	0	0	0
196.001583177	3.0	Pos	encoding	57	0.57	0.5330396475770925	1.7593217830008143	0.5738213950007776	0	0	0
201.01313972	3.0	Pos	marking	57	0.57	0.5330396475770925	1.7593217830008143	0.5738213950007776	0	0	0
204.0	6.0	break	break	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
214.002167582	3.0	Word	encoding	as	0.03	0.04405286343612335	2.3428811020003195	0.5078428289998556	0	0	0
217.513557782	3.0	Word	marking	as	0.03	0.04405286343612335	2.3428811020003195	0.5078428289998556	0	0	0
227.50104486	3.0	Word	encoding	is	0.6	0.6057268722466961	2.2955884799994237	0.9446964489998209	0	0	0
232.013725907	3.0	Word	marking	is	0.6	0.6057268722466961	2.2955884799994237	0.9446964489998209	0	0	0
240.001204958	3.0	Word	encoding	do	0.77	0.0	NaN	0.43865965900022275	0	0	0
247.014245549	3.0	Word	marking	do	0.77	0.0	NaN	0.43865965900022275	1	0	0
254.502144335	3.0	Word	encoding	by	0.74	0.7312775330396476	2.476161542999762	0.6586587649999274	0	0	0
257.514692929	3.0	Word	marking	by	0.74	0.7312775330396476	2.476161542999762	0.6586587649999274	0	0	0
264.502390331	3.0	Word	encoding	me	0.33	0.0	NaN	0.4827437939993615	0	0	0
268.514856278	3.0	Word	marking	me	0.33	0.0	NaN	0.4827437939993615	1	0	0
277.503116751	3.0	Word	encoding	be	0.07	0.07048458149779736	2.9412029290006103	1.158054842000638	0	0	0
282.015330424	3.0	Word	marking	be	0.07	0.07048458149779736	2.9412029290006103	1.158054842000638	0	0	0
288.0012747	3.0	Word	encoding	am	0.21	0.2026431718061674	2.259748213000421	0.6089835930006302	0	0	0
292.015539868	3.0	Word	marking	am	0.21	0.2026431718061674	2.259748213000421	0.6089835930006302	0	0	0
298.001273966	3.0	Word	encoding	or	0.65	0.6585903083700441	1.9448861920000127	0.4561732359998132	0	0	0
302.515793444	3.0	Word	marking	or	0.65	0.6585903083700441	1.9448861920000127	0.4561732359998132	0	0	0
312.002351249	3.0	Word	encoding	my	0.11	0.12334801762114538	2.229301855999438	0.45588865999980044	0	0	0
315.516045188	3.0	Word	marking	my	0.11	0.12334801762114538	2.229301855999438	0.45588865999980044	0	0	0
322.001873662	3.0	Word	encoding	it	0.98	0.9955947136563876	2.4596736200001033	0.5237857550000626	0	0	0
328.016575406	3.0	Word	marking	it	0.98	0.9955947136563876	2.4596736200001033	0.5237857550000626	0	0	0
336.502401405	3.0	Word	encoding	if	0.57	0.5726872246696035	2.2282878699998037	0.6032818579997183	0	0	0
343.000213349	3.0	Word	marking	if	0.57	0.5726872246696035	2.2282878699998037	0.6032818579997183	0	0	0
350.001378127	3.0	Word	encoding	ox	0.36	0.0	NaN	0.48783849499977805	0	0	0
353.50056906	3.0	Word	marking	ox	0.36	0.0	NaN	0.48783849499977805	1	0	0
361.002374412	3.0	Word	encoding	so	0.45	0.0	NaN	0.564532379999946	0	0	0
365.000793716	3.0	Word	marking	so	0.45	0.0	NaN	0.564532379999946	1	0	0
371.501438354	3.0	Word	encoding	of	0.9	0.8898678414096917	2.24245922099999	0.3600679150003998	0	0	0
377.0012595	3.0	Word	marking	of	0.9	0.8898678414096917	2.24245922099999	0.3600679150003998	0	0	0
383.501137224	3.0	Word	encoding	we	0.85	0.8370044052863436	2.593109123999966	0.6296833260003041	0	0	0
388.501597078	3.0	Word	marking	we	0.85	0.8370044052863436	2.593109123999966	0.6296833260003041	0	0	0
396.001940396	3.0	Word	encoding	he	0.28	0.29515418502202645	2.155069015000663	0.5901395420005429	0	0	0
399.00181939	3.0	Word	marking	he	0.28	0.29515418502202645	2.155069015000663	0.5901395420005429	0	0	0
402.0	6.0	break	break	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
411.50112547	3.0	Neg	encoding	20	0.6	0.5991189427312775	2.07748434000041	0.4789731360006044	0	0	0
418.002171043	3.0	Neg	marking	20	0.6	0.5991189427312775	2.07748434000041	0.4789731360006044	0	0	0
425.001766479	3.0	Neg	encoding	-86	0.07	0.09030837004405286	2.4761271950001174	0.641257802999462	0	0	0
429.502656734	3.0	Neg	marking	-86	0.07	0.09030837004405286	2.4761271950001174	0.641257802999462	0	0	0
437.502371337	3.0	Neg	encoding	-44	0.28	0.2621145374449339	2.6760959639996145	0.6600144229996658	0	0	0
442.503043059	3.0	Neg	marking	-44	0.28	0.2621145374449339	2.6760959639996145	0.6600144229996658	0	0	0
450.000856534	3.0	Neg	encoding	-10	0.45	0.45374449339207046	1.8423348010001064	0.614559776000533	0	0	0
