onset	duration	trial_type	phase	probe	line_pct	response	RT	RTHold	catch	missed	problem_trial
15.502755599	3.0	Neg	encoding	-28	0.36	0.36784140969163	2.1161665319996246	0.5723136230008095	0	0	0
19.002486731	3.0	Neg	marking	-28	0.36	0.36784140969163	2.1161665319996246	0.5723136230008095	0	0	0
27.001966744	3.0	Neg	encoding	54	0.77	0.724669603524229	2.836033221999969	0.6111231899994891	0	0	0
30.002844065	3.0	Neg	marking	54	0.77	0.724669603524229	2.836033221999969	0.6111231899994891	0	0	0
37.003583058	3.0	Neg	encoding	-44	0.28	0.2753303964757709	1.7623370700002852	0.4979907490014739	0	0	0
41.527641797	3.0	Neg	marking	-44	0.28	0.2753303964757709	1.7623370700002852	0.4979907490014739	0	0	0
48.003985418	3.0	Neg	encoding	96	0.98	0.9823788546255506	2.376267050000024	0.41491583900096884	0	0	0
52.02818803	3.0	Neg	marking	96	0.98	0.9823788546255506	2.376267050000024	0.41491583900096884	0	0	0
58.002376109	3.0	Neg	encoding	30	0.65	0.6321585903083701	2.3822803479997674	0.38475821900101437	0	0	0
65.014022267	3.0	Neg	marking	30	0.65	0.6321585903083701	2.3822803479997674	0.38475821900101437	0	0	0
75.004808157	3.0	Neg	encoding	-78	0.11	0.0	NaN	0.39363556999887805	0	0	0
80.504325942	3.0	Neg	marking	-78	0.11	0.0	NaN	0.39363556999887805	1	0	0
88.004686763	3.0	Neg	encoding	14	0.57	0.0	NaN	0.4103842659988004	0	0	0
94.508925645	3.0	Neg	marking	14	0.57	0.0	NaN	0.4103842659988004	1	0	0
103.503549668	3.0	Neg	encoding	80	0.9	0.8436123348017621	2.760792463999678	0.6535745319997659	0	0	0
106.504817413	3.0	Neg	marking	80	0.9	0.8436123348017621	2.760792463999678	0.6535745319997659	0	0	0
116.004673506	3.0	Neg	encoding	70	0.85	0.8370044052863436	2.834104056000797	0.6556957580014569	0	0	0
120.505257319	3.0	Neg	marking	70	0.85	0.8370044052863436	2.834104056000797	0.6556957580014569	0	0	0
127.503560187	3.0	Neg	encoding	-86	0.07	0.12334801762114538	2.4429993569992803	0.47101290699902165	0	0	0
133.530275575	3.0	Neg	marking	-86	0.07	0.12334801762114538	2.4429993569992803	0.47101290699902165	0	0	0
141.006036341	3.0	Neg	encoding	-10	0.45	0.45374449339207046	2.6640192470003967	0.4965403400001378	0	0	0
144.51200041	3.0	Neg	marking	-10	0.45	0.45374449339207046	2.6640192470003967	0.4965403400001378	0	0	0
151.506095993	3.0	Neg	encoding	48	0.74	0.7577092511013216	2.11971636799899	0.457710661999954	0	0	0
155.512365168	3.0	Neg	marking	48	0.74	0.7577092511013216	2.11971636799899	0.457710661999954	0	0	0
164.00234702	3.0	Neg	encoding	-94	0.03	0.0	NaN	0.6099747509997542	0	1	0
167.514790067	3.0	Neg	marking	-94	0.03	0.0	NaN	0.6099747509997542	0	1	0
175.002373593	3.0	Neg	encoding	-58	0.21	0.0	NaN	0.39202337699862255	0	0	0
180.00700541	3.0	Neg	marking	-58	0.21	0.0	NaN	0.39202337699862255	1	0	0
186.003548383	3.0	Neg	encoding	20	0.6	0.0	NaN	0.4332891690010001	0	0	0
190.50714224	3.0	Neg	marking	20	0.6	0.0	NaN	0.4332891690010001	1	0	0
197.003130647	3.0	Neg	encoding	-34	0.33	0.32819383259911894	2.8757037359991955	0.5111815899999783	0	0	0
201.007599865	3.0	Neg	marking	-34	0.33	0.32819383259911894	2.8757037359991955	0.5111815899999783	0	0	0
204.0	6.0	break	break	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
213.003184845	3.0	Pos	encoding	60	0.6	0.579295154185022	1.5061961589999555	0.4251736770002026	0	0	0
217.011977894	3.0	Pos	marking	60	0.6	0.579295154185022	1.5061961589999555	0.4251736770002026	0	0	0
225.005370822	3.0	Pos	encoding	90	0.9	0.0	NaN	0.42463008999948215	0	0	0
228.508242053	3.0	Pos	marking	90	0.9	0.0	NaN	0.42463008999948215	1	0	0
235.003525151	3.0	Pos	encoding	7	0.07	0.09030837004405286	2.5933245410014933	0.6852512580007897	0	0	0
239.508366437	3.0	Pos	marking	7	0.07	0.09030837004405286	2.5933245410014933	0.6852512580007897	0	0	0
245.503811943	3.0	Pos	encoding	11	0.11	0.1960352422907489	2.0262874950003607	0.424502558000313	0	0	0
251.008899616	3.0	Pos	marking	11	0.11	0.1960352422907489	2.0262874950003607	0.424502558000313	0	0	0
259.5034904	3.0	Pos	encoding	28	0.28	0.29515418502202645	2.2661454570006754	0.5098825240002043	0	0	0
264.009216942	3.0	Pos	marking	28	0.28	0.29515418502202645	2.2661454570006754	0.5098825240002043	0	0	0
273.505205341	3.0	Pos	encoding	33	0.33	0.36123348017621143	1.7936434160001227	0.4669369130006089	0	0	0
276.532108809	3.0	Pos	marking	33	0.33	0.36123348017621143	1.7936434160001227	0.4669369130006089	0	0	0
283.502530992	3.0	Pos	encoding	85	0.85	0.0	NaN	0.4111765190009464	0	0	0
287.515996607	3.0	Pos	marking	85	0.85	0.0	NaN	0.4111765190009464	1	0	0
294.5020546	3.0	Pos	encoding	36	0.36	0.2753303964757709	2.260178889000599	0.438720526999532	0	0	0
299.510171979	3.0	Pos	marking	36	0.36	0.2753303964757709	2.260178889000599	0.438720526999532	0	0	0
307.002902805	3.0	Pos	encoding	98	0.98	1.0	1.95985852999911	0.42134230400006345	0	0	0
310.510469472	3.0	Pos	marking	98	0.98	1.0	1.95985852999911	0.42134230400006345	0	0	0
318.002824309	3.0	Pos	encoding	21	0.21	0.0	NaN	0.5373998539998865	0	1	0
321.010795925	3.0	Pos	marking	21	0.21	0.0	NaN	0.5373998539998865	0	1	0
327.505847627	3.0	Pos	encoding	77	0.77	0.6850220264317181	2.142250005999813	0.6706067909999547	0	0	0
331.511191098	3.0	Pos	marking	77	0.77	0.6850220264317181	2.142250005999813	0.6706067909999547	0	0	0
341.502653173	3.0	Pos	encoding	74	0.74	0.0	NaN	0.39612436199968215	0	0	0
347.532287182	3.0	Pos	marking	74	0.74	0.0	NaN	0.39612436199968215	1	0	0
354.001958276	3.0	Pos	encoding	3	0.03	0.011013215859030838	2.2746234569985972	0.6089286009992065	0	0	0
358.514325284	3.0	Pos	marking	3	0.03	0.011013215859030838	2.2746234569985972	0.6089286009992065	0	0	0
366.004223149	3.0	Pos	encoding	45	0.45	0.473568281938326	1.892363431999911	0.34380602100100077	0	0	0
372.512305623	3.0	Pos	marking	45	0.45	0.473568281938326	1.892363431999911	0.34380602100100077	0	0	0
381.504506757	3.0	Pos	encoding	57	0.57	0.0	NaN	0.3187994139989314	0	0	0
388.516963231	3.0	Pos	marking	57	0.57	0.0	NaN	0.3187994139989314	1	0	0
395.503935356	3.0	Pos	encoding	65	0.65	0.6189427312775331	2.0012526390000858	0.5356237100004364	0	0	0
399.004210089	3.0	Pos	marking	65	0.65	0.6189427312775331	2.0012526390000858	0.5356237100004364	0	0	0
402.0	6.0	break	break	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
415.003672838	3.0	Word	encoding	be	0.28	0.0	NaN	0.4479342819995509	0	0	0
418.517793218	3.0	Word	marking	be	0.28	0.0	NaN	0.4479342819995509	1	0	0
426.502541528	3.0	Word	encoding	of	0.9	0.9162995594713657	2.788702693000232	0.5130292650010233	0	0	0
429.501411948	3.0	Word	marking	of	0.9	0.9162995594713657	2.788702693000232	0.5130292650010233	0	0	0
436.504773496	3.0	Word	encoding	so	0.65	0.6519823788546255	1.7112785870012885	0.38478662200031977	0	0	0
442.513926129	3.0	Word	marking	so	0.65	0.6519823788546255	1.7112785870012885	0.38478662200031977	0	0	0
449.502690398	3.0	Word	encoding	am	0.33	0.29515418502202645	1.8599333790007222	0.49007444599919836	0	0	0
454.014493931	3.0	Word	marking	am	0.33	0.29515418502202645	1.8599333790007222	0.49007444599919836	0	0	0
460.00357072	3.0	Word	encoding	he	0.6	0.5925110132158591	1.37760845000048	0.3548875770011364	0	0	0
467.014678528	3.0	Word	marking	he	0.6	0.5925110132158591	1.37760845000048	0.3548875770011364	0	0	0
473.504298148	3.0	Word	encoding	it	0.74	0.751101321585903	2.297775229000763	0.5019980140004918	0	0	0
477.014819975	3.0	Word	marking	it	0.74	0.751101321585903	2.297775229000763	0.5019980140004918	0	0	0
483.004075268	3.0	Word	encoding	or	0.45	0.42731277533039647	1.7979458840000007	0.5195787630000268	0	0	0
