onset	duration	trial_type	phase	probe	line_pct	response	RT	RTHold	catch	missed	problem_trial
16.501556867	3.0	Pos	encoding	98	0.98	0.0	NaN	0.34273079900049197	0	0	0
20.512839193	3.0	Pos	marking	98	0.98	0.0	NaN	0.34273079900049197	1	0	0
27.001719196	3.0	Pos	encoding	77	0.77	0.7775330396475771	1.642539892000059	0.37183086999993975	0	0	0
31.512929395	3.0	Pos	marking	77	0.77	0.7775330396475771	1.642539892000059	0.37183086999993975	0	0	0
39.502157345	3.0	Pos	encoding	45	0.45	0.41409691629955947	1.482961744000022	0.5996621100002812	0	0	0
43.013309246	3.0	Pos	marking	45	0.45	0.41409691629955947	1.482961744000022	0.5996621100002812	0	0	0
50.001833185	3.0	Pos	encoding	65	0.65	0.6453744493392071	1.2925914119996378	0.3799104879999504	0	0	0
54.013718146	3.0	Pos	marking	65	0.65	0.6453744493392071	1.2925914119996378	0.3799104879999504	0	0	0
61.501859514	3.0	Pos	encoding	36	0.36	0.34801762114537443	1.9780346699999427	0.413034811000216	0	0	0
64.513759735	3.0	Pos	marking	36	0.36	0.34801762114537443	1.9780346699999427	0.413034811000216	0	0	0
72.002521391	3.0	Pos	encoding	90	0.9	0.0	NaN	0.3493004080000901	0	0	0
75.514269563	3.0	Pos	marking	90	0.9	0.0	NaN	0.3493004080000901	1	0	0
81.502348501	3.0	Pos	encoding	11	0.11	0.0	NaN	0.47594543600007455	0	0	0
85.514579263	3.0	Pos	marking	11	0.11	0.0	NaN	0.47594543600007455	1	0	0
92.501791591	3.0	Pos	encoding	85	0.85	0.8700440528634361	1.9955384450004203	0.5181033010003375	0	0	0
97.014559558	3.0	Pos	marking	85	0.85	0.8700440528634361	1.9955384450004203	0.5181033010003375	0	0	0
103.001511722	3.0	Pos	encoding	57	0.57	0.5462555066079295	1.8955421440005011	0.356761373000154	0	0	0
107.51482001	3.0	Pos	marking	57	0.57	0.5462555066079295	1.8955421440005011	0.356761373000154	0	0	0
117.00230376	3.0	Pos	encoding	21	0.21	0.22246696035242292	1.8919861780004794	0.45094740800050204	0	0	0
123.515584327	3.0	Pos	marking	21	0.21	0.22246696035242292	1.8919861780004794	0.45094740800050204	0	0	0
132.501659626	3.0	Pos	encoding	7	0.07	0.0	NaN	0.3251550559998577	0	0	0
137.748957288	3.0	Pos	marking	7	0.07	0.0	NaN	0.3251550559998577	1	0	0
144.001959334	3.0	Pos	encoding	60	0.6	0.6321585903083701	1.3094930170000225	0.39060633900044195	0	0	0
150.016176026	3.0	Pos	marking	60	0.6	0.6321585903083701	1.3094930170000225	0.39060633900044195	0	0	0
160.001549306	3.0	Pos	encoding	74	0.74	0.76431718061674	1.4089029320002737	0.3703500780002287	0	0	0
167.000092496	3.0	Pos	marking	74	0.74	0.76431718061674	1.4089029320002737	0.3703500780002287	0	0	0
173.502037768	3.0	Pos	encoding	28	0.28	0.2356828193832599	1.7622365769993849	0.33273047799957567	0	0	0
179.000204755	3.0	Pos	marking	28	0.28	0.2356828193832599	1.7622365769993849	0.33273047799957567	0	0	0
