onset	duration	trial_type	phase	probe	line_pct	response	RT	RTHold	catch	missed	problem_trial
19.002439697	3.0	Pos	encoding	57	0.57	0.0	NaN	0.36753413199949136	0	0	0
22.014359075	3.0	Pos	marking	57	0.57	0.0	NaN	0.36753413199949136	1	0	0
29.003010463	3.0	Pos	encoding	28	0.28	0.31497797356828194	2.045849289999751	0.37563787900035095	0	0	0
32.514447509	3.0	Pos	marking	28	0.28	0.31497797356828194	2.045849289999751	0.37563787900035095	0	0	0
40.002834312	3.0	Pos	encoding	65	0.65	0.6850220264317181	2.0087566940001125	0.3386125920005725	0	0	0
45.01515719	3.0	Pos	marking	65	0.65	0.6850220264317181	2.0087566940001125	0.3386125920005725	0	0	0
51.001264973	3.0	Pos	encoding	45	0.45	0.43392070484581496	1.6787345980010286	0.36670196400154964	0	0	0
54.515199632	3.0	Pos	marking	45	0.45	0.43392070484581496	1.6787345980010286	0.36670196400154964	0	0	0
60.50279981	3.0	Pos	encoding	11	0.11	0.1762114537444934	2.412543413000094	0.3675109790001443	0	0	0
65.015279837	3.0	Pos	marking	11	0.11	0.1762114537444934	2.412543413000094	0.3675109790001443	0	0	0
72.001173506	3.0	Pos	encoding	74	0.74	0.711453744493392	1.9118329319990153	0.3513765179995971	0	0	0
76.015854143	3.0	Pos	marking	74	0.74	0.711453744493392	1.9118329319990153	0.3513765179995971	0	0	0
82.502002674	3.0	Pos	encoding	3	0.03	0.04405286343612335	1.9955828080001083	0.36980789599874697	0	0	0
89.015846546	3.0	Pos	marking	3	0.03	0.04405286343612335	1.9955828080001083	0.36980789599874697	0	0	0
95.501191424	3.0	Pos	encoding	60	0.6	0.5925110132158591	1.8123611570008507	0.4388673169996764	0	0	0
102.516100948	3.0	Pos	marking	60	0.6	0.5925110132158591	1.8123611570008507	0.4388673169996764	0	0	0
110.001200063	3.0	Pos	encoding	36	0.36	0.28193832599118945	2.046100096000373	0.41929690899996785	0	0	0
114.516575466	3.0	Pos	marking	36	0.36	0.28193832599118945	2.046100096000373	0.41929690899996785	0	0	0
124.001985657	3.0	Pos	encoding	98	0.98	0.0	NaN	0.3835957480005163	0	0	0
129.500431559	3.0	Pos	marking	98	0.98	0.0	NaN	0.3835957480005163	1	0	0
137.002874546	3.0	Pos	encoding	77	0.77	0.0	NaN	0.4673810339991178	0	0	0
141.500730805	3.0	Pos	marking	77	0.77	0.0	NaN	0.4673810339991178	1	0	0
150.001305256	3.0	Pos	encoding	90	0.9	0.0	NaN	0.3877331290004804	0	0	0
156.000880194	3.0	Pos	marking	90	0.9	0.0	NaN	0.3877331290004804	1	0	0
162.501980179	3.0	Pos	encoding	33	0.33	0.30837004405286345	2.0927772159993765	0.9266501990005054	0	0	0
165.501370295	3.0	Pos	marking	33	0.33	0.30837004405286345	2.0927772159993765	0.9266501990005054	0	0	0
174.5036286	3.0	Pos	encoding	85	0.85	0.711453744493392	1.8823115169998346	0.4519108969998342	0	1	0
178.501555345	3.0	Pos	marking	85	0.85	0.711453744493392	1.8823115169998346	0.4519108969998342	0	1	0
185.50619232	3.0	Pos	encoding	7	0.07	0.11013215859030837	2.6095204390003346	0.38472013900172897	0	0	0
189.026551763	3.0	Pos	marking	7	0.07	0.11013215859030837	2.6095204390003346	0.38472013900172897	0	0	0
197.006232608	3.0	Pos	encoding	21	0.21	0.28193832599118945	1.958227020000777	0.35978858700036653	0	0	0
201.029113653	3.0	Pos	marking	21	0.21	0.28193832599118945	1.958227020000777	0.35978858700036653	0	0	0
204.0	6.0	break	break	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
213.506664543	3.0	Word	encoding	by	0.57	0.5594713656387665	2.2514127470003586	0.5090898069993273	0	0	0
220.012870446	3.0	Word	marking	by	0.57	0.5594713656387665	2.2514127470003586	0.5090898069993273	0	0	0
229.005520479	3.0	Word	encoding	so	0.03	0.0	NaN	0.36698548599997594	0	1	0
232.507049864	3.0	Word	marking	so	0.03	0.0	NaN	0.36698548599997594	0	1	0
238.503986738	3.0	Word	encoding	my	0.74	0.7444933920704846	2.7764346149997436	0.386770686998716	0	0	0
244.036541699	3.0	Word	marking	my	0.74	0.7444933920704846	2.7764346149997436	0.386770686998716	0	0	0
251.00193253	3.0	Word	encoding	or	0.85	0.8568281938325991	2.4615885900002468	0.39788069700080086	0	0	0
255.003489067	3.0	Word	marking	or	0.85	0.8568281938325991	2.4615885900002468	0.39788069700080086	0	0	0
262.502666182	3.0	Word	encoding	we	0.65	0.6321585903083701	1.892456442999901	0.3590258199983509	0	0	0
266.503966214	3.0	Word	marking	we	0.65	0.6321585903083701	1.892456442999901	0.3590258199983509	0	0	0
273.001813338	3.0	Word	encoding	me	0.36	0.36784140969163	2.4771893710003496	0.3706677629998012	0	0	0
276.004237134	3.0	Word	marking	me	0.36	0.36784140969163	2.4771893710003496	0.3706677629998012	0	0	0
283.501647608	3.0	Word	encoding	as	0.9	0.0	NaN	0.4208492599991587	0	0	0
289.50434069	3.0	Word	marking	as	0.9	0.0	NaN	0.4208492599991587	1	0	0
297.502405534	3.0	Word	encoding	he	0.33	0.0	NaN	0.38834551100080716	0	0	0
301.004761598	3.0	Word	marking	he	0.33	0.0	NaN	0.38834551100080716	1	0	0
311.002725731	3.0	Word	encoding	ox	0.11	0.10352422907488987	2.3094563240010757	0.3519168330003595	0	0	0
315.505376718	3.0	Word	marking	ox	0.11	0.10352422907488987	2.3094563240010757	0.3519168330003595	0	0	0
322.502412156	3.0	Word	encoding	am	0.77	0.751101321585903	2.2961061730002257	0.33812616300019727	0	0	0
326.0052829	3.0	Word	marking	am	0.77	0.751101321585903	2.2961061730002257	0.33812616300019727	0	0	0
333.002567743	3.0	Word	encoding	of	0.6	0.5925110132158591	2.495601868000449	0.34011015800024325	0	0	0
337.005790444	3.0	Word	marking	of	0.6	0.5925110132158591	2.495601868000449	0.34011015800024325	0	0	0
344.50160372	3.0	Word	encoding	be	0.45	0.45374449339207046	1.6629275220002455	0.35530274499978987	0	0	0
347.505906117	3.0	Word	marking	be	0.45	0.45374449339207046	1.6629275220002455	0.35530274499978987	0	0	0
353.502269424	3.0	Word	encoding	it	0.07	0.07709251101321586	2.7097740419994807	0.38200400300047477	0	0	0
358.506427415	3.0	Word	marking	it	0.07	0.07709251101321586	2.7097740419994807	0.38200400300047477	0	0	0
365.001722531	3.0	Word	encoding	do	0.28	0.0	NaN	0.3778489209998952	0	0	0
372.00676296	3.0	Word	marking	do	0.28	0.0	NaN	0.3778489209998952	1	0	0
380.501396683	3.0	Word	encoding	if	0.98	0.0	NaN	0.3742188840005838	0	0	0
385.006937642	3.0	Word	marking	if	0.98	0.0	NaN	0.3742188840005838	1	0	0
394.503125488	3.0	Word	encoding	is	0.21	0.2026431718061674	2.476351182998769	0.4005465999998705	0	0	0
399.007546256	3.0	Word	marking	is	0.21	0.2026431718061674	2.476351182998769	0.4005465999998705	0	0	0
402.0	6.0	break	break	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
412.001051957	3.0	Neg	encoding	30	0.65	0.0	NaN	0.2868261199982953	0	0	0
417.507977582	3.0	Neg	marking	30	0.65	0.0	NaN	0.2868261199982953	1	0	0
425.003060904	3.0	Neg	encoding	-58	0.21	0.29515418502202645	2.5956598249995295	0.3246361370001978	0	0	0
429.508301087	3.0	Neg	marking	-58	0.21	0.29515418502202645	2.5956598249995295	0.3246361370001978	0	0	0
437.001149956	3.0	Neg	encoding	-34	0.33	0.3744493392070485	1.9123347740005556	0.3504014919999463	0	0	0
441.008594351	3.0	Neg	marking	-34	0.33	0.3744493392070485	1.9123347740005556	0.3504014919999463	0	0	0
450.001749402	3.0	Neg	encoding	14	0.57	0.5726872246696035	1.6778695960001642	0.5370836020010756	0	0	0
453.508929827	3.0	Neg	marking	14	0.57	0.5726872246696035	1.6778695960001642	0.5370836020010756	0	0	0
459.501306214	3.0	Neg	encoding	-10	0.45	0.0	NaN	0.5267850199998065	0	0	0
462.509213229	3.0	Neg	marking	-10	0.45	0.0	NaN	0.5267850199998065	1	0	0
469.001598909	3.0	Neg	encoding	96	0.98	1.0	2.178249845999744	0.3686905430004117	0	0	0
476.009607697	3.0	Neg	marking	96	0.98	1.0	2.178249845999744	0.3686905430004117	0	0	0
483.001191841	3.0	Neg	encoding	-86	0.07	0.06387665198237885	2.0588498739998613	0.3615514279990748	0	0	0
487.009894777	3.0	Neg	marking	-86	0.07	0.06387665198237885	2.0588498739998613	0.3615514279990748	0	0	0
497.001418926	3.0	Neg	encoding	-28	0.36	0.3744493392070485	1.8956215399994107	0.38368257299953257	0	0	0
500.510263267	3.0	Neg	marking	-28	0.36	0.3744493392070485	1.8956215399994107	0.38368257299953257	0	0	0
510.002807395	3.0	Neg	encoding	-78	0.11	0.15638766519823788	2.7603322209997714	0.3233882069998799	0	0	0
514.010760419	3.0	Neg	marking	-78	0.11	0.15638766519823788	2.7603322209997714	0.3233882069998799	0	0	0
522.00289802	3.0	Neg	encoding	-44	0.28	0.29515418502202645	1.879467486998692	0.4090070469992497	0	0	0
528.010982939	3.0	Neg	marking	-44	0.28	0.29515418502202645	1.879467486998692	0.4090070469992497	0	0	0
534.001195628	3.0	Neg	encoding	48	0.74	0.0	NaN	0.3531684330009739	0	0	0
540.511346506	3.0	Neg	marking	48	0.74	0.0	NaN	0.3531684330009739	1	0	0
547.001568664	3.0	Neg	encoding	-94	0.03	0.0	1.6943802960013272	0.4053141210006288	0	0	0
551.511547029	3.0	Neg	marking	-94	0.03	0.0	1.6943802960013272	0.4053141210006288	0	0	0
558.002067147	3.0	Neg	encoding	80	0.9	0.8766519823788547	1.9290562169990153	0.3750747849990148	0	0	0
563.011940537	3.0	Neg	marking	80	0.9	0.8766519823788547	1.9290562169990153	0.3750747849990148	0	0	0
570.002470897	3.0	Neg	encoding	54	0.77	0.7709251101321586	2.2620327719996567	0.4205094530007045	0	0	0
574.512240712	3.0	Neg	marking	54	0.77	0.7709251101321586	2.2620327719996567	0.4205094530007045	0	0	0
583.001616561	3.0	Neg	encoding	20	0.6	0.6189427312775331	1.6457149220004794	0.4674130090006656	0	0	0
586.512570888	3.0	Neg	marking	20	0.6	0.6189427312775331	1.6457149220004794	0.4674130090006656	0	0	0
594.001795213	3.0	Neg	encoding	70	0.85	0.0	NaN	0.49918190200151	0	0	0
597.012846828	3.0	Neg	marking	70	0.85	0.0	NaN	0.49918190200151	1	0	0
